rpm,advance_degrees,data_source
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.85,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.92,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.92,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.92,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.93,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.94,plot_data
3947,14.92,plot_data
3947,14.93,plot_data
3947,14.92,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.45,plot_data
4167,14.75,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.45,plot_data
4167,14.75,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.64,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4167,14.65,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.29,plot_data
4348,14.60,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.29,plot_data
4348,14.60,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.29,plot_data
4348,14.60,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.29,plot_data
4348,14.60,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.29,plot_data
4348,14.60,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.40,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.29,plot_data
4348,14.60,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.29,plot_data
4348,14.60,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.29,plot_data
4348,14.60,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.49,plot_data
4348,14.50,plot_data
4348,14.50,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.00,plot_data
4545,14.34,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.00,plot_data
4545,14.44,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.00,plot_data
4545,14.44,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.00,plot_data
4545,14.44,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.01,plot_data
4545,14.44,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.00,plot_data
4545,14.44,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.01,plot_data
4545,14.44,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.00,plot_data
4545,14.44,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.01,plot_data
4545,14.44,plot_data
4545,14.32,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.32,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4545,14.33,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,13.93,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,13.69,plot_data
4762,14.15,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,14.03,plot_data
4762,13.69,plot_data
4762,14.14,plot_data
4762,14.02,plot_data
4762,14.03,plot_data
