time_sec,rpm,reason
116.492,7143,Missing spark - no dwell before next trigger
116.496,7143,Missing spark - no dwell before next trigger
116.501,7143,Missing spark - no dwell before next trigger
116.505,7143,Missing spark - no dwell before next trigger
116.509,7143,Missing spark - no dwell before next trigger
116.513,7143,Missing spark - no dwell before next trigger
116.517,7143,Missing spark - no dwell before next trigger
116.522,7143,Missing spark - no dwell before next trigger
116.526,7143,Missing spark - no dwell before next trigger
116.530,7143,Missing spark - no dwell before next trigger
116.534,7143,Missing spark - no dwell before next trigger
116.538,7143,Missing spark - no dwell before next trigger
116.543,7143,Missing spark - no dwell before next trigger
116.547,7143,Missing spark - no dwell before next trigger
116.551,7143,Missing spark - no dwell before next trigger
116.555,7143,Missing spark - no dwell before next trigger
116.559,7143,Missing spark - no dwell before next trigger
116.564,7143,Missing spark - no dwell before next trigger
116.568,7143,Missing spark - no dwell before next trigger
116.572,7143,Missing spark - no dwell before next trigger
116.576,7143,Missing spark - no dwell before next trigger
116.580,7143,Missing spark - no dwell before next trigger
116.585,7143,Missing spark - no dwell before next trigger
116.589,7143,Missing spark - no dwell before next trigger
116.593,7143,Missing spark - no dwell before next trigger
116.597,7143,Missing spark - no dwell before next trigger
116.601,7143,Missing spark - no dwell before next trigger
116.606,7143,Missing spark - no dwell before next trigger
116.610,7143,Missing spark - no dwell before next trigger
116.614,7143,Missing spark - no dwell before next trigger
116.618,7143,Missing spark - no dwell before next trigger
116.622,7143,Missing spark - no dwell before next trigger
116.627,7143,Missing spark - no dwell before next trigger
116.631,7143,Missing spark - no dwell before next trigger
116.635,7143,Missing spark - no dwell before next trigger
116.639,7143,Missing spark - no dwell before next trigger
116.643,7143,Missing spark - no dwell before next trigger
116.648,7143,Missing spark - no dwell before next trigger
116.652,7143,Missing spark - no dwell before next trigger
116.656,7143,Missing spark - no dwell before next trigger
116.660,7143,Missing spark - no dwell before next trigger
116.664,7143,Missing spark - no dwell before next trigger
116.669,7143,Missing spark - no dwell before next trigger
116.673,7143,Missing spark - no dwell before next trigger
116.677,7143,Missing spark - no dwell before next trigger
116.681,7143,Missing spark - no dwell before next trigger
116.685,7143,Missing spark - no dwell before next trigger
116.690,7143,Missing spark - no dwell before next trigger
116.694,7143,Missing spark - no dwell before next trigger
116.698,7143,Missing spark - no dwell before next trigger
116.702,7143,Missing spark - no dwell before next trigger
116.706,7143,Missing spark - no dwell before next trigger
116.711,7143,Missing spark - no dwell before next trigger
116.715,7143,Missing spark - no dwell before next trigger
116.719,7143,Missing spark - no dwell before next trigger
116.723,7143,Missing spark - no dwell before next trigger
116.727,7143,Missing spark - no dwell before next trigger
116.732,7143,Missing spark - no dwell before next trigger
116.736,7143,Missing spark - no dwell before next trigger
116.740,7143,Missing spark - no dwell before next trigger
116.744,7143,Missing spark - no dwell before next trigger
116.748,7143,Missing spark - no dwell before next trigger
116.753,7143,Missing spark - no dwell before next trigger
116.757,7143,Missing spark - no dwell before next trigger
116.761,7143,Missing spark - no dwell before next trigger
116.765,7143,Missing spark - no dwell before next trigger
116.769,7143,Missing spark - no dwell before next trigger
116.774,7143,Missing spark - no dwell before next trigger
116.778,7143,Missing spark - no dwell before next trigger
116.782,7143,Missing spark - no dwell before next trigger
116.786,7143,Missing spark - no dwell before next trigger
116.790,7143,Missing spark - no dwell before next trigger
116.795,7143,Missing spark - no dwell before next trigger
116.799,7143,Missing spark - no dwell before next trigger
116.803,7143,Missing spark - no dwell before next trigger
116.807,7143,Missing spark - no dwell before next trigger
116.811,7143,Missing spark - no dwell before next trigger
116.816,7143,Missing spark - no dwell before next trigger
116.820,7143,Missing spark - no dwell before next trigger
116.824,7143,Missing spark - no dwell before next trigger
116.828,7143,Missing spark - no dwell before next trigger
116.832,7143,Missing spark - no dwell before next trigger
116.837,7143,Missing spark - no dwell before next trigger
116.841,7143,Missing spark - no dwell before next trigger
116.845,7143,Missing spark - no dwell before next trigger
116.849,7143,Missing spark - no dwell before next trigger
116.853,7143,Missing spark - no dwell before next trigger
116.858,7143,Missing spark - no dwell before next trigger
116.862,7143,Missing spark - no dwell before next trigger
116.866,7143,Missing spark - no dwell before next trigger
116.870,7143,Missing spark - no dwell before next trigger
116.874,7143,Missing spark - no dwell before next trigger
116.879,7143,Missing spark - no dwell before next trigger
116.883,7143,Missing spark - no dwell before next trigger
116.887,7143,Missing spark - no dwell before next trigger
116.891,7143,Missing spark - no dwell before next trigger
116.895,7143,Missing spark - no dwell before next trigger
116.900,7143,Missing spark - no dwell before next trigger
116.904,7143,Missing spark - no dwell before next trigger
116.908,7143,Missing spark - no dwell before next trigger
116.912,7143,Missing spark - no dwell before next trigger
116.916,7143,Missing spark - no dwell before next trigger
116.921,7143,Missing spark - no dwell before next trigger
116.925,7143,Missing spark - no dwell before next trigger
116.929,7143,Missing spark - no dwell before next trigger
116.933,7143,Missing spark - no dwell before next trigger
116.937,7143,Missing spark - no dwell before next trigger
116.942,7143,Missing spark - no dwell before next trigger
116.946,7143,Missing spark - no dwell before next trigger
116.950,7143,Missing spark - no dwell before next trigger
116.954,7143,Missing spark - no dwell before next trigger
116.958,7143,Missing spark - no dwell before next trigger
116.963,7143,Missing spark - no dwell before next trigger
116.967,7143,Missing spark - no dwell before next trigger
116.971,7143,Missing spark - no dwell before next trigger
116.975,7143,Missing spark - no dwell before next trigger
116.979,7143,Missing spark - no dwell before next trigger
116.984,7143,Missing spark - no dwell before next trigger
116.988,7143,Missing spark - no dwell before next trigger
116.992,7143,Missing spark - no dwell before next trigger
116.996,7143,Missing spark - no dwell before next trigger
117.000,7143,Missing spark - no dwell before next trigger
117.005,7143,Missing spark - no dwell before next trigger
117.009,7143,Missing spark - no dwell before next trigger
117.013,7143,Missing spark - no dwell before next trigger
117.017,7143,Missing spark - no dwell before next trigger
117.021,7143,Missing spark - no dwell before next trigger
117.026,7143,Missing spark - no dwell before next trigger
117.030,7143,Missing spark - no dwell before next trigger
117.034,7143,Missing spark - no dwell before next trigger
117.038,7143,Missing spark - no dwell before next trigger
117.042,7143,Missing spark - no dwell before next trigger
117.047,7143,Missing spark - no dwell before next trigger
117.051,7143,Missing spark - no dwell before next trigger
117.055,7143,Missing spark - no dwell before next trigger
117.059,7143,Missing spark - no dwell before next trigger
117.063,7143,Missing spark - no dwell before next trigger
117.068,7143,Missing spark - no dwell before next trigger
117.072,7143,Missing spark - no dwell before next trigger
117.076,7143,Missing spark - no dwell before next trigger
117.080,7143,Missing spark - no dwell before next trigger
117.084,7143,Missing spark - no dwell before next trigger
117.089,7143,Missing spark - no dwell before next trigger
117.093,7143,Missing spark - no dwell before next trigger
117.097,7143,Missing spark - no dwell before next trigger
117.101,7143,Missing spark - no dwell before next trigger
117.105,7143,Missing spark - no dwell before next trigger
117.110,7143,Missing spark - no dwell before next trigger
117.114,7143,Missing spark - no dwell before next trigger
117.118,7143,Missing spark - no dwell before next trigger
117.122,7143,Missing spark - no dwell before next trigger
117.126,7143,Missing spark - no dwell before next trigger
117.131,7143,Missing spark - no dwell before next trigger
117.135,7143,Missing spark - no dwell before next trigger
117.139,7143,Missing spark - no dwell before next trigger
117.143,7143,Missing spark - no dwell before next trigger
117.147,7143,Missing spark - no dwell before next trigger
117.152,7143,Missing spark - no dwell before next trigger
117.156,7143,Missing spark - no dwell before next trigger
117.160,7143,Missing spark - no dwell before next trigger
117.164,7143,Missing spark - no dwell before next trigger
117.168,7143,Missing spark - no dwell before next trigger
117.173,7143,Missing spark - no dwell before next trigger
117.177,7143,Missing spark - no dwell before next trigger
117.181,7143,Missing spark - no dwell before next trigger
117.185,7143,Missing spark - no dwell before next trigger
117.189,7143,Missing spark - no dwell before next trigger
117.194,7143,Missing spark - no dwell before next trigger
117.198,7143,Missing spark - no dwell before next trigger
117.202,7143,Missing spark - no dwell before next trigger
117.206,7143,Missing spark - no dwell before next trigger
117.210,7143,Missing spark - no dwell before next trigger
117.215,7143,Missing spark - no dwell before next trigger
117.219,7143,Missing spark - no dwell before next trigger
117.223,7143,Missing spark - no dwell before next trigger
117.227,7143,Missing spark - no dwell before next trigger
117.231,7143,Missing spark - no dwell before next trigger
117.236,7143,Missing spark - no dwell before next trigger
117.240,7143,Missing spark - no dwell before next trigger
117.244,7143,Missing spark - no dwell before next trigger
117.248,7143,Missing spark - no dwell before next trigger
117.252,7143,Missing spark - no dwell before next trigger
117.257,7143,Missing spark - no dwell before next trigger
117.261,7143,Missing spark - no dwell before next trigger
117.265,7143,Missing spark - no dwell before next trigger
117.269,7143,Missing spark - no dwell before next trigger
117.273,7143,Missing spark - no dwell before next trigger
117.278,7143,Missing spark - no dwell before next trigger
117.282,7143,Missing spark - no dwell before next trigger
117.286,7143,Missing spark - no dwell before next trigger
117.290,7143,Missing spark - no dwell before next trigger
117.294,7143,Missing spark - no dwell before next trigger
117.299,7143,Missing spark - no dwell before next trigger
117.303,7143,Missing spark - no dwell before next trigger
117.307,7143,Missing spark - no dwell before next trigger
117.311,7143,Missing spark - no dwell before next trigger
117.315,7143,Missing spark - no dwell before next trigger
117.320,7143,Missing spark - no dwell before next trigger
117.324,7143,Missing spark - no dwell before next trigger
117.328,7143,Missing spark - no dwell before next trigger
117.332,7143,Missing spark - no dwell before next trigger
117.336,7143,Missing spark - no dwell before next trigger
117.341,7143,Missing spark - no dwell before next trigger
117.345,7143,Missing spark - no dwell before next trigger
117.349,7143,Missing spark - no dwell before next trigger
117.353,7143,Missing spark - no dwell before next trigger
117.357,7143,Missing spark - no dwell before next trigger
117.362,7143,Missing spark - no dwell before next trigger
117.366,7143,Missing spark - no dwell before next trigger
117.370,7143,Missing spark - no dwell before next trigger
117.374,7143,Missing spark - no dwell before next trigger
117.378,7143,Missing spark - no dwell before next trigger
117.383,7143,Missing spark - no dwell before next trigger
117.387,7143,Missing spark - no dwell before next trigger
117.391,7143,Missing spark - no dwell before next trigger
117.395,7143,Missing spark - no dwell before next trigger
117.399,7143,Missing spark - no dwell before next trigger
117.404,7143,Missing spark - no dwell before next trigger
117.408,7143,Missing spark - no dwell before next trigger
117.412,7143,Missing spark - no dwell before next trigger
117.416,7143,Missing spark - no dwell before next trigger
117.420,7143,Missing spark - no dwell before next trigger
117.425,7143,Missing spark - no dwell before next trigger
117.429,7143,Missing spark - no dwell before next trigger
117.433,7143,Missing spark - no dwell before next trigger
117.437,7143,Missing spark - no dwell before next trigger
117.441,7143,Missing spark - no dwell before next trigger
117.446,7143,Missing spark - no dwell before next trigger
117.450,7143,Missing spark - no dwell before next trigger
117.454,7143,Missing spark - no dwell before next trigger
117.458,7143,Missing spark - no dwell before next trigger
117.462,7143,Missing spark - no dwell before next trigger
117.467,7143,Missing spark - no dwell before next trigger
117.471,7143,Missing spark - no dwell before next trigger
117.475,7143,Missing spark - no dwell before next trigger
117.479,7143,Missing spark - no dwell before next trigger
117.483,7143,Missing spark - no dwell before next trigger
117.488,7143,Missing spark - no dwell before next trigger
117.492,7143,Missing spark - no dwell before next trigger
117.496,7143,Missing spark - no dwell before next trigger
117.500,7143,Missing spark - no dwell before next trigger
117.504,7143,Missing spark - no dwell before next trigger
117.509,7143,Missing spark - no dwell before next trigger
117.513,7143,Missing spark - no dwell before next trigger
117.517,7143,Missing spark - no dwell before next trigger
117.521,7143,Missing spark - no dwell before next trigger
117.525,7143,Missing spark - no dwell before next trigger
117.530,7143,Missing spark - no dwell before next trigger
117.534,7143,Missing spark - no dwell before next trigger
117.538,7143,Missing spark - no dwell before next trigger
117.542,7143,Missing spark - no dwell before next trigger
117.546,7143,Missing spark - no dwell before next trigger
117.551,7143,Missing spark - no dwell before next trigger
117.555,7143,Missing spark - no dwell before next trigger
117.559,7143,Missing spark - no dwell before next trigger
117.563,7143,Missing spark - no dwell before next trigger
117.567,7143,Missing spark - no dwell before next trigger
117.572,7143,Missing spark - no dwell before next trigger
117.576,7143,Missing spark - no dwell before next trigger
117.580,7143,Missing spark - no dwell before next trigger
117.584,7143,Missing spark - no dwell before next trigger
117.588,7143,Missing spark - no dwell before next trigger
117.593,7143,Missing spark - no dwell before next trigger
117.597,7143,Missing spark - no dwell before next trigger
117.601,7143,Missing spark - no dwell before next trigger
117.605,7143,Missing spark - no dwell before next trigger
117.609,7143,Missing spark - no dwell before next trigger
117.614,7143,Missing spark - no dwell before next trigger
117.618,7143,Missing spark - no dwell before next trigger
117.622,7143,Missing spark - no dwell before next trigger
117.626,7143,Missing spark - no dwell before next trigger
117.630,7143,Missing spark - no dwell before next trigger
117.635,7143,Missing spark - no dwell before next trigger
117.639,7143,Missing spark - no dwell before next trigger
117.643,7143,Missing spark - no dwell before next trigger
117.647,7143,Missing spark - no dwell before next trigger
117.651,7143,Missing spark - no dwell before next trigger
117.656,7143,Missing spark - no dwell before next trigger
117.660,7143,Missing spark - no dwell before next trigger
117.664,7143,Missing spark - no dwell before next trigger
117.668,7143,Missing spark - no dwell before next trigger
117.672,7143,Missing spark - no dwell before next trigger
117.677,7143,Missing spark - no dwell before next trigger
117.681,7143,Missing spark - no dwell before next trigger
117.685,7143,Missing spark - no dwell before next trigger
117.689,7143,Missing spark - no dwell before next trigger
117.693,7143,Missing spark - no dwell before next trigger
117.698,7143,Missing spark - no dwell before next trigger
117.702,7143,Missing spark - no dwell before next trigger
117.706,7143,Missing spark - no dwell before next trigger
117.710,7143,Missing spark - no dwell before next trigger
117.714,7143,Missing spark - no dwell before next trigger
117.719,7143,Missing spark - no dwell before next trigger
117.723,7143,Missing spark - no dwell before next trigger
117.727,7143,Missing spark - no dwell before next trigger
117.731,7143,Missing spark - no dwell before next trigger
117.735,7143,Missing spark - no dwell before next trigger
117.740,7143,Missing spark - no dwell before next trigger
117.744,7143,Missing spark - no dwell before next trigger
117.748,7143,Missing spark - no dwell before next trigger
117.752,7143,Missing spark - no dwell before next trigger
117.756,7143,Missing spark - no dwell before next trigger
117.761,7143,Missing spark - no dwell before next trigger
117.765,7143,Missing spark - no dwell before next trigger
117.769,7143,Missing spark - no dwell before next trigger
117.773,7143,Missing spark - no dwell before next trigger
117.777,7143,Missing spark - no dwell before next trigger
117.782,7143,Missing spark - no dwell before next trigger
117.786,7143,Missing spark - no dwell before next trigger
117.790,7143,Missing spark - no dwell before next trigger
117.794,7143,Missing spark - no dwell before next trigger
117.798,7143,Missing spark - no dwell before next trigger
117.803,7143,Missing spark - no dwell before next trigger
117.807,7143,Missing spark - no dwell before next trigger
117.811,7143,Missing spark - no dwell before next trigger
117.815,7143,Missing spark - no dwell before next trigger
117.819,7143,Missing spark - no dwell before next trigger
117.824,7143,Missing spark - no dwell before next trigger
117.828,7143,Missing spark - no dwell before next trigger
117.832,7143,Missing spark - no dwell before next trigger
117.836,7143,Missing spark - no dwell before next trigger
117.840,7143,Missing spark - no dwell before next trigger
117.845,7143,Missing spark - no dwell before next trigger
117.849,7143,Missing spark - no dwell before next trigger
117.853,7143,Missing spark - no dwell before next trigger
117.857,7143,Missing spark - no dwell before next trigger
117.861,7143,Missing spark - no dwell before next trigger
117.866,7143,Missing spark - no dwell before next trigger
117.870,7143,Missing spark - no dwell before next trigger
117.874,7143,Missing spark - no dwell before next trigger
117.878,7143,Missing spark - no dwell before next trigger
117.882,7143,Missing spark - no dwell before next trigger
117.887,7143,Missing spark - no dwell before next trigger
117.891,7143,Missing spark - no dwell before next trigger
117.895,7143,Missing spark - no dwell before next trigger
117.899,7143,Missing spark - no dwell before next trigger
117.903,7143,Missing spark - no dwell before next trigger
117.908,7143,Missing spark - no dwell before next trigger
117.912,7143,Missing spark - no dwell before next trigger
117.916,7143,Missing spark - no dwell before next trigger
117.920,7143,Missing spark - no dwell before next trigger
117.924,7143,Missing spark - no dwell before next trigger
117.929,7143,Missing spark - no dwell before next trigger
117.933,7143,Missing spark - no dwell before next trigger
117.937,7143,Missing spark - no dwell before next trigger
117.941,7143,Missing spark - no dwell before next trigger
117.945,7143,Missing spark - no dwell before next trigger
117.950,7143,Missing spark - no dwell before next trigger
117.954,7143,Missing spark - no dwell before next trigger
117.958,7143,Missing spark - no dwell before next trigger
117.962,7143,Missing spark - no dwell before next trigger
117.966,7143,Missing spark - no dwell before next trigger
117.971,7143,Missing spark - no dwell before next trigger
117.975,7143,Missing spark - no dwell before next trigger
117.979,7143,Missing spark - no dwell before next trigger
117.983,7143,Missing spark - no dwell before next trigger
117.987,7143,Missing spark - no dwell before next trigger
117.992,7143,Missing spark - no dwell before next trigger
117.996,7143,Missing spark - no dwell before next trigger
118.000,7143,Missing spark - no dwell before next trigger
118.004,7143,Missing spark - no dwell before next trigger
118.008,7143,Missing spark - no dwell before next trigger
118.013,7143,Missing spark - no dwell before next trigger
118.017,7143,Missing spark - no dwell before next trigger
118.021,7143,Missing spark - no dwell before next trigger
118.025,7143,Missing spark - no dwell before next trigger
118.029,7143,Missing spark - no dwell before next trigger
118.034,7143,Missing spark - no dwell before next trigger
118.038,7143,Missing spark - no dwell before next trigger
118.042,7143,Missing spark - no dwell before next trigger
118.046,7143,Missing spark - no dwell before next trigger
118.050,7143,Missing spark - no dwell before next trigger
118.055,7143,Missing spark - no dwell before next trigger
118.059,7143,Missing spark - no dwell before next trigger
118.063,7143,Missing spark - no dwell before next trigger
118.067,7143,Missing spark - no dwell before next trigger
118.071,7143,Missing spark - no dwell before next trigger
118.076,7143,Missing spark - no dwell before next trigger
118.080,7143,Missing spark - no dwell before next trigger
118.084,7143,Missing spark - no dwell before next trigger
118.088,7143,Missing spark - no dwell before next trigger
118.092,7143,Missing spark - no dwell before next trigger
118.097,7143,Missing spark - no dwell before next trigger
118.101,7143,Missing spark - no dwell before next trigger
118.105,7143,Missing spark - no dwell before next trigger
118.109,7143,Missing spark - no dwell before next trigger
118.113,7143,Missing spark - no dwell before next trigger
118.118,7143,Missing spark - no dwell before next trigger
118.122,7143,Missing spark - no dwell before next trigger
118.126,7143,Missing spark - no dwell before next trigger
118.130,7143,Missing spark - no dwell before next trigger
118.134,7143,Missing spark - no dwell before next trigger
118.139,7143,Missing spark - no dwell before next trigger
118.143,7143,Missing spark - no dwell before next trigger
118.147,7143,Missing spark - no dwell before next trigger
118.151,7143,Missing spark - no dwell before next trigger
118.155,7143,Missing spark - no dwell before next trigger
118.160,7143,Missing spark - no dwell before next trigger
118.164,7143,Missing spark - no dwell before next trigger
118.168,7143,Missing spark - no dwell before next trigger
118.172,7143,Missing spark - no dwell before next trigger
118.176,7143,Missing spark - no dwell before next trigger
118.181,7143,Missing spark - no dwell before next trigger
118.185,7143,Missing spark - no dwell before next trigger
118.189,7143,Missing spark - no dwell before next trigger
118.193,7143,Missing spark - no dwell before next trigger
118.197,7143,Missing spark - no dwell before next trigger
118.202,7143,Missing spark - no dwell before next trigger
118.206,7143,Missing spark - no dwell before next trigger
118.210,7143,Missing spark - no dwell before next trigger
118.214,7143,Missing spark - no dwell before next trigger
118.218,7143,Missing spark - no dwell before next trigger
118.223,7143,Missing spark - no dwell before next trigger
118.227,7143,Missing spark - no dwell before next trigger
118.231,7143,Missing spark - no dwell before next trigger
118.235,7143,Missing spark - no dwell before next trigger
118.239,7143,Missing spark - no dwell before next trigger
118.244,7143,Missing spark - no dwell before next trigger
118.248,7143,Missing spark - no dwell before next trigger
118.252,7143,Missing spark - no dwell before next trigger
118.256,7143,Missing spark - no dwell before next trigger
118.260,7143,Missing spark - no dwell before next trigger
118.265,7143,Missing spark - no dwell before next trigger
118.269,7143,Missing spark - no dwell before next trigger
118.273,7143,Missing spark - no dwell before next trigger
118.277,7143,Missing spark - no dwell before next trigger
118.281,7143,Missing spark - no dwell before next trigger
118.286,7143,Missing spark - no dwell before next trigger
118.290,7143,Missing spark - no dwell before next trigger
118.294,7143,Missing spark - no dwell before next trigger
118.298,7143,Missing spark - no dwell before next trigger
118.302,7143,Missing spark - no dwell before next trigger
118.307,7143,Missing spark - no dwell before next trigger
118.311,7143,Missing spark - no dwell before next trigger
118.315,7143,Missing spark - no dwell before next trigger
118.319,7143,Missing spark - no dwell before next trigger
118.323,7143,Missing spark - no dwell before next trigger
118.328,7143,Missing spark - no dwell before next trigger
118.332,7143,Missing spark - no dwell before next trigger
118.336,7143,Missing spark - no dwell before next trigger
118.340,7143,Missing spark - no dwell before next trigger
118.344,7143,Missing spark - no dwell before next trigger
118.349,7143,Missing spark - no dwell before next trigger
118.353,7143,Missing spark - no dwell before next trigger
118.357,7143,Missing spark - no dwell before next trigger
118.361,7143,Missing spark - no dwell before next trigger
118.365,7143,Missing spark - no dwell before next trigger
118.370,7143,Missing spark - no dwell before next trigger
118.374,7143,Missing spark - no dwell before next trigger
118.378,7143,Missing spark - no dwell before next trigger
118.382,7143,Missing spark - no dwell before next trigger
118.386,7143,Missing spark - no dwell before next trigger
118.391,7143,Missing spark - no dwell before next trigger
118.395,7143,Missing spark - no dwell before next trigger
118.399,7143,Missing spark - no dwell before next trigger
118.403,7143,Missing spark - no dwell before next trigger
118.407,7143,Missing spark - no dwell before next trigger
118.412,7143,Missing spark - no dwell before next trigger
118.416,7143,Missing spark - no dwell before next trigger
118.420,7143,Missing spark - no dwell before next trigger
118.424,7143,Missing spark - no dwell before next trigger
118.428,7143,Missing spark - no dwell before next trigger
118.433,7143,Missing spark - no dwell before next trigger
118.437,7143,Missing spark - no dwell before next trigger
118.441,7143,Missing spark - no dwell before next trigger
118.445,7143,Missing spark - no dwell before next trigger
118.449,7143,Missing spark - no dwell before next trigger
118.454,7143,Missing spark - no dwell before next trigger
118.458,7143,Missing spark - no dwell before next trigger
118.462,7143,Missing spark - no dwell before next trigger
118.466,7143,Missing spark - no dwell before next trigger
118.470,7143,Missing spark - no dwell before next trigger
118.475,7143,Missing spark - no dwell before next trigger
118.479,7143,Missing spark - no dwell before next trigger
118.483,7143,Missing spark - no dwell before next trigger
118.487,7143,Missing spark - no dwell before next trigger
118.491,7143,Missing spark - no dwell before next trigger
118.496,7143,Missing spark - no dwell before next trigger
118.500,7143,Missing spark - no dwell before next trigger
118.504,7143,Missing spark - no dwell before next trigger
118.508,7143,Missing spark - no dwell before next trigger
118.512,7143,Missing spark - no dwell before next trigger
118.517,7143,Missing spark - no dwell before next trigger
118.521,7143,Missing spark - no dwell before next trigger
118.525,7143,Missing spark - no dwell before next trigger
118.529,7143,Missing spark - no dwell before next trigger
118.533,7143,Missing spark - no dwell before next trigger
118.538,7143,Missing spark - no dwell before next trigger
118.542,7143,Missing spark - no dwell before next trigger
118.546,7143,Missing spark - no dwell before next trigger
118.550,7143,Missing spark - no dwell before next trigger
118.554,7143,Missing spark - no dwell before next trigger
118.559,7143,Missing spark - no dwell before next trigger
118.563,7143,Missing spark - no dwell before next trigger
118.567,7143,Missing spark - no dwell before next trigger
118.571,7143,Missing spark - no dwell before next trigger
118.575,7143,Missing spark - no dwell before next trigger
118.580,7143,Missing spark - no dwell before next trigger
118.584,7143,Missing spark - no dwell before next trigger
118.588,7143,Missing spark - no dwell before next trigger
118.592,7143,Missing spark - no dwell before next trigger
118.596,7143,Missing spark - no dwell before next trigger
118.601,7143,Missing spark - no dwell before next trigger
118.605,7143,Missing spark - no dwell before next trigger
118.609,7143,Missing spark - no dwell before next trigger
118.613,7143,Missing spark - no dwell before next trigger
118.617,7143,Missing spark - no dwell before next trigger
118.622,7143,Missing spark - no dwell before next trigger
118.626,7143,Missing spark - no dwell before next trigger
118.630,7143,Missing spark - no dwell before next trigger
118.634,7143,Missing spark - no dwell before next trigger
118.638,7143,Missing spark - no dwell before next trigger
118.643,7143,Missing spark - no dwell before next trigger
118.647,7143,Missing spark - no dwell before next trigger
118.651,7143,Missing spark - no dwell before next trigger
118.655,7143,Missing spark - no dwell before next trigger
118.659,7143,Missing spark - no dwell before next trigger
118.664,7143,Missing spark - no dwell before next trigger
118.668,7143,Missing spark - no dwell before next trigger
118.672,7143,Missing spark - no dwell before next trigger
118.676,7143,Missing spark - no dwell before next trigger
118.680,7143,Missing spark - no dwell before next trigger
118.685,7143,Missing spark - no dwell before next trigger
118.689,7143,Missing spark - no dwell before next trigger
118.693,7143,Missing spark - no dwell before next trigger
118.697,7143,Missing spark - no dwell before next trigger
118.701,7143,Missing spark - no dwell before next trigger
118.706,7143,Missing spark - no dwell before next trigger
118.710,7143,Missing spark - no dwell before next trigger
118.714,7143,Missing spark - no dwell before next trigger
118.718,7143,Missing spark - no dwell before next trigger
118.722,7143,Missing spark - no dwell before next trigger
118.727,7143,Missing spark - no dwell before next trigger
118.731,7143,Missing spark - no dwell before next trigger
118.735,7143,Missing spark - no dwell before next trigger
118.739,7143,Missing spark - no dwell before next trigger
118.743,7143,Missing spark - no dwell before next trigger
118.748,7143,Missing spark - no dwell before next trigger
118.752,7143,Missing spark - no dwell before next trigger
118.756,7143,Missing spark - no dwell before next trigger
118.760,7143,Missing spark - no dwell before next trigger
118.764,7143,Missing spark - no dwell before next trigger
118.769,7143,Missing spark - no dwell before next trigger
118.773,7143,Missing spark - no dwell before next trigger
118.777,7143,Missing spark - no dwell before next trigger
118.781,7143,Missing spark - no dwell before next trigger
118.785,7143,Missing spark - no dwell before next trigger
118.790,7143,Missing spark - no dwell before next trigger
118.794,7143,Missing spark - no dwell before next trigger
118.798,7143,Missing spark - no dwell before next trigger
118.802,7143,Missing spark - no dwell before next trigger
118.806,7143,Missing spark - no dwell before next trigger
118.811,7143,Missing spark - no dwell before next trigger
118.815,7143,Missing spark - no dwell before next trigger
118.819,7143,Missing spark - no dwell before next trigger
118.823,7143,Missing spark - no dwell before next trigger
118.827,7143,Missing spark - no dwell before next trigger
118.832,7143,Missing spark - no dwell before next trigger
118.836,7143,Missing spark - no dwell before next trigger
118.840,7143,Missing spark - no dwell before next trigger
118.844,7143,Missing spark - no dwell before next trigger
118.848,7143,Missing spark - no dwell before next trigger
118.853,7143,Missing spark - no dwell before next trigger
118.857,7143,Missing spark - no dwell before next trigger
