time_sec,rpm,delay_us,delay_degrees,advance_degrees,dwell_us,trigger_pulse_width_us,is_previous_lobe,safe_advance,perf_advance
26.878,2970,1806.0,32.19,14.81,1539.5,500.0,True,14.91,19.76
26.888,2970,1806.0,32.19,14.81,1542.2,500.0,True,14.91,19.76
26.898,2970,1807.1,32.21,14.79,1413.5,500.0,True,14.91,19.76
26.909,2970,1806.1,32.19,14.81,1545.4,500.0,True,14.91,19.76
26.919,2970,1806.0,32.19,14.81,1547.7,500.0,True,14.91,19.76
26.929,2970,1806.1,32.19,14.81,1416.5,500.0,True,14.91,19.76
26.939,2970,1806.0,32.19,14.81,1543.4,500.0,True,14.91,19.76
26.949,2970,1806.0,32.19,14.81,1546.4,500.0,True,14.91,19.76
26.959,2970,1806.0,32.19,14.81,1415.5,500.0,True,14.91,19.76
26.969,2970,1806.0,32.19,14.81,1542.1,500.0,True,14.91,19.76
26.979,2970,1806.5,32.20,14.80,1538.1,500.0,True,14.91,19.76
26.989,2970,1806.1,32.19,14.81,1422.9,500.0,True,14.91,19.76
26.999,2970,2193.4,39.09,7.91,1809.2,500.0,True,14.91,19.76
27.009,2970,1806.4,32.19,14.81,1546.6,500.0,True,14.91,19.76
27.020,2970,1806.1,32.19,14.81,1549.4,500.0,True,14.91,19.76
27.030,2970,1806.0,32.19,14.81,1418.4,500.0,True,14.91,19.76
27.040,2970,1806.5,32.20,14.80,1532.2,500.0,True,14.91,19.76
27.050,2970,1806.1,32.19,14.81,1537.4,500.0,True,14.91,19.76
27.060,2970,1806.5,32.20,14.80,1426.2,500.0,True,14.91,19.76
27.070,2970,1806.0,32.19,14.81,1538.3,500.0,True,14.91,19.76
27.080,2970,1806.0,32.19,14.81,1543.6,500.0,True,14.91,19.76
27.090,2970,1806.1,32.19,14.81,1427.2,500.0,True,14.91,19.76
27.100,2970,1806.0,32.19,14.81,1539.3,500.0,True,14.91,19.76
27.110,2970,1806.1,32.19,14.81,1542.5,500.0,True,14.91,19.76
27.121,2970,1806.0,32.19,14.81,1411.4,500.0,True,14.91,19.76
27.131,2970,2184.5,38.93,8.07,1803.2,500.0,True,14.91,19.76
27.141,2970,1806.0,32.19,14.81,1540.8,500.0,True,14.91,19.76
27.151,2970,1806.4,32.19,14.81,1544.3,500.0,True,14.91,19.76
27.161,2970,1806.0,32.19,14.81,1427.3,500.0,True,14.91,19.76
27.171,2970,1806.1,32.19,14.81,1539.9,500.0,True,14.91,19.76
27.181,2970,1806.5,32.20,14.80,1543.9,500.0,True,14.91,19.76
27.191,2970,1806.0,32.19,14.81,1412.1,500.0,True,14.91,19.76
27.201,2970,1806.1,32.19,14.81,1545.1,500.0,True,14.91,19.76
27.212,2970,1806.0,32.19,14.81,1548.1,500.0,True,14.91,19.76
27.222,2970,1806.5,32.20,14.80,1418.8,500.0,True,14.91,19.76
27.232,2970,1806.2,32.19,14.81,1545.1,500.0,True,14.91,19.76
27.242,2970,1806.2,32.19,14.81,1547.4,500.0,True,14.91,19.76
27.252,2970,1806.0,32.19,14.81,1416.2,500.0,True,14.91,19.76
27.262,2970,2200.4,39.21,7.79,1809.6,500.0,True,14.91,19.76
27.272,2970,1806.1,32.19,14.81,1545.7,500.0,True,14.91,19.76
27.282,2970,1806.5,32.20,14.80,1549.9,500.0,True,14.91,19.76
27.292,2970,1806.0,32.19,14.81,1418.1,500.0,True,14.91,19.76
27.302,2970,1806.0,32.19,14.81,1545.1,500.0,True,14.91,19.76
27.312,2970,1806.0,32.19,14.81,1547.8,500.0,True,14.91,19.76
27.323,2970,1806.1,32.19,14.81,1416.9,500.0,True,14.91,19.76
27.333,2970,1806.0,32.19,14.81,1529.4,500.0,True,14.91,19.76
27.343,2970,1806.0,32.19,14.81,1534.8,500.0,True,14.91,19.76
27.353,2970,1806.1,32.19,14.81,1417.9,500.0,True,14.91,19.76
27.363,2970,1806.3,32.19,14.81,1536.8,500.0,True,14.91,19.76
27.373,2970,1806.0,32.19,14.81,1541.8,500.0,True,14.91,19.76
27.383,2970,1811.8,32.29,14.71,1430.9,500.0,True,14.91,19.76
27.393,2970,2191.4,39.06,7.94,1809.2,500.0,True,14.91,19.76
27.403,2970,1806.0,32.19,14.81,1534.2,500.0,True,14.91,19.76
27.413,2970,1806.0,32.19,14.81,1537.2,500.0,True,14.91,19.76
27.424,2970,1806.0,32.19,14.81,1420.7,500.0,True,14.91,19.76
27.434,2970,1806.0,32.19,14.81,1539.2,500.0,True,14.91,19.76
27.444,2970,1806.5,32.20,14.80,1543.2,500.0,True,14.91,19.76
27.454,2970,1806.4,32.19,14.81,1426.2,500.0,True,14.91,19.76
27.464,2970,1806.2,32.19,14.81,1538.6,500.0,True,14.91,19.76
27.474,2970,1806.1,32.19,14.81,1541.5,500.0,True,14.91,19.76
27.484,2970,1806.1,32.19,14.81,1410.2,500.0,True,14.91,19.76
27.494,2970,1806.0,32.19,14.81,1543.1,500.0,True,14.91,19.76
27.504,2970,1806.4,32.19,14.81,1546.6,500.0,True,14.91,19.76
27.515,2970,1806.0,32.19,14.81,1429.6,500.0,True,14.91,19.76
27.525,2970,2187.0,38.98,8.02,1809.2,500.0,True,14.91,19.76
27.535,2970,1806.1,32.19,14.81,1538.7,500.0,True,14.91,19.76
27.545,2970,1806.0,32.19,14.81,1541.7,500.0,True,14.91,19.76
27.555,2970,1806.4,32.19,14.81,1411.2,500.0,True,14.91,19.76
27.565,2970,1806.0,32.19,14.81,1537.4,500.0,True,14.91,19.76
27.575,2970,1806.2,32.19,14.81,1546.6,500.0,True,14.91,19.76
27.585,2970,1806.0,32.19,14.81,1429.9,500.0,True,14.91,19.76
27.595,2970,1806.0,32.19,14.81,1542.4,500.0,True,14.91,19.76
27.605,2970,1806.1,32.19,14.81,1545.6,500.0,True,14.91,19.76
27.616,2970,1806.0,32.19,14.81,1428.6,500.0,True,14.91,19.76
27.626,2970,1806.1,32.19,14.81,1541.2,500.0,True,14.91,19.76
27.636,2970,1806.2,32.19,14.81,1530.1,500.0,True,14.91,19.76
27.646,2970,1806.0,32.19,14.81,1415.6,500.0,True,14.91,19.76
27.656,2970,2195.1,39.12,7.88,1809.2,500.0,True,14.91,19.76
27.666,2970,1806.0,32.19,14.81,1544.9,500.0,True,14.91,19.76
27.676,2970,1806.1,32.19,14.81,1548.1,500.0,True,14.91,19.76
27.686,2970,1806.5,32.20,14.80,1418.7,500.0,True,14.91,19.76
27.696,2970,1811.6,32.29,14.71,1536.0,500.0,True,14.91,19.76
27.706,2970,1805.1,32.17,14.83,1531.6,500.0,True,14.91,19.76
27.716,2970,1805.6,32.18,14.82,1418.2,500.0,True,14.91,19.76
27.727,2970,1805.6,32.18,14.82,1536.6,500.0,True,14.91,19.76
27.737,2970,1805.5,32.18,14.82,1541.7,500.0,True,14.91,19.76
27.747,2970,1806.1,32.19,14.81,1426.2,500.0,True,14.91,19.76
27.757,2970,1805.6,32.18,14.82,1538.2,500.0,True,14.91,19.76
27.767,2970,1806.5,32.20,14.80,1542.3,500.0,True,14.91,19.76
27.777,2970,1805.7,32.18,14.82,1411.2,500.0,True,14.91,19.76
27.787,2970,2184.6,38.93,8.07,1800.3,500.0,True,14.91,19.76
27.797,2970,1805.5,32.18,14.82,1540.4,500.0,True,14.91,19.76
27.807,2970,1806.6,32.20,14.80,1544.7,500.0,True,14.91,19.76
27.817,2970,1805.5,32.18,14.82,1428.0,500.0,True,14.91,19.76
27.828,2970,1805.7,32.18,14.82,1540.2,500.0,True,14.91,19.76
27.838,2970,1805.5,32.18,14.82,1543.3,500.0,True,14.91,19.76
27.848,2970,1806.1,32.19,14.81,1413.5,500.0,True,14.91,19.76
27.858,2970,1806.1,32.19,14.81,1540.2,500.0,True,14.91,19.76
27.868,2970,1805.5,32.18,14.82,1548.6,500.0,True,14.91,19.76
27.878,2970,1805.5,32.18,14.82,1418.2,500.0,True,14.91,19.76
27.888,2970,1805.5,32.18,14.82,1545.0,500.0,True,14.91,19.76
27.898,2970,1806.5,32.20,14.80,1549.2,500.0,True,14.91,19.76
27.908,2970,1805.5,32.18,14.82,1417.9,500.0,True,14.91,19.76
27.919,2970,2197.7,39.17,7.83,1806.0,500.0,True,14.91,19.76
27.929,2970,1805.6,32.18,14.82,1541.7,500.0,True,14.91,19.76
27.939,2970,1805.6,32.18,14.82,1536.6,500.0,True,14.91,19.76
27.949,2970,1805.5,32.18,14.82,1422.4,500.0,True,14.91,19.76
27.959,2970,1805.5,32.18,14.82,1534.8,500.0,True,14.91,19.76
27.969,2970,1805.5,32.18,14.82,1540.3,500.0,True,14.91,19.76
27.979,2970,1805.6,32.18,14.82,1424.4,500.0,True,14.91,19.76
27.989,2970,1805.5,32.18,14.82,1536.7,500.0,True,14.91,19.76
27.999,2970,1805.5,32.18,14.82,1539.6,500.0,True,14.91,19.76
28.009,2970,1805.5,32.18,14.82,1423.6,500.0,True,14.91,19.76
28.020,2970,1805.5,32.18,14.82,1542.0,500.0,True,14.91,19.76
28.030,2970,1805.6,32.18,14.82,1545.3,500.0,True,14.91,19.76
28.040,2970,1806.5,32.20,14.80,1429.9,500.0,True,14.91,19.76
28.050,2970,1806.0,32.19,14.81,1541.8,500.0,True,14.91,19.76
28.060,2970,1805.5,32.18,14.82,1545.3,500.0,True,14.91,19.76
28.070,2970,1805.5,32.18,14.82,1533.8,500.0,True,14.91,19.76
28.080,2970,1805.9,32.19,14.81,1417.9,500.0,True,14.91,19.76
28.090,2970,1806.0,32.19,14.81,1536.4,500.0,True,14.91,19.76
28.100,2970,1806.5,32.20,14.80,1542.4,500.0,True,14.91,19.76
28.110,2970,1806.0,32.19,14.81,1426.2,500.0,True,14.91,19.76
28.120,2970,1805.5,32.18,14.82,1537.8,500.0,True,14.91,19.76
28.131,2970,1805.5,32.18,14.82,1543.3,500.0,True,14.91,19.76
28.141,2970,1806.1,32.19,14.81,1413.5,500.0,True,14.91,19.76
28.151,2970,1806.1,32.19,14.81,1540.2,500.0,True,14.91,19.76
28.161,2970,1805.5,32.18,14.82,1548.6,500.0,True,14.91,19.76
28.171,2970,1805.5,32.18,14.82,1418.2,500.0,True,14.91,19.76
28.181,2970,1805.5,32.18,14.82,1545.0,500.0,True,14.91,19.76
28.191,3191,1676.0,32.09,14.91,1424.2,500.0,True,15.00,20.00
28.200,3191,1676.1,32.09,14.91,1414.1,500.0,True,15.00,20.00
28.209,3191,1676.0,32.09,14.91,1292.6,500.0,True,15.00,20.00
28.219,3191,1676.0,32.09,14.91,1424.8,500.0,True,15.00,20.00
28.228,3191,1676.1,32.10,14.90,1420.2,500.0,True,15.00,20.00
28.238,3191,1676.6,32.10,14.90,1297.2,500.0,True,15.00,20.00
28.247,3191,1676.0,32.09,14.91,1428.6,500.0,True,15.00,20.00
28.256,3191,1676.0,32.09,14.91,1417.5,500.0,True,15.00,20.00
28.266,3191,1676.1,32.10,14.90,1427.3,500.0,True,15.00,20.00
28.275,3191,1676.2,32.10,14.90,1302.9,500.0,True,15.00,20.00
28.285,3191,1676.0,32.09,14.91,1421.6,500.0,True,15.00,20.00
28.294,3191,1676.1,32.09,14.91,1420.6,500.0,True,15.00,20.00
28.303,3191,1676.0,32.09,14.91,1294.8,500.0,True,15.00,20.00
28.313,3191,1676.1,32.10,14.90,1413.8,500.0,True,15.00,20.00
28.322,3191,1676.0,32.09,14.91,1427.3,500.0,True,15.00,20.00
28.331,3191,1676.0,32.09,14.91,1424.0,500.0,True,15.00,20.00
28.341,3191,1676.2,32.10,14.90,1302.2,500.0,True,15.00,20.00
28.350,3191,1676.0,32.09,14.91,1420.9,500.0,True,15.00,20.00
28.360,3191,1676.1,32.09,14.91,1414.2,500.0,True,15.00,20.00
28.369,3191,1676.0,32.09,14.91,1308.7,500.0,True,15.00,20.00
28.378,3191,1676.0,32.09,14.91,1427.3,500.0,True,15.00,20.00
28.388,3191,1676.1,32.09,14.91,1424.4,500.0,True,15.00,20.00
28.397,3191,1676.0,32.09,14.91,1421.3,500.0,True,15.00,20.00
28.407,3191,1676.0,32.09,14.91,1295.5,500.0,True,15.00,20.00
28.416,3191,1676.1,32.09,14.91,1414.2,500.0,True,15.00,20.00
28.425,3191,1676.4,32.10,14.90,1428.1,500.0,True,15.00,20.00
28.435,3191,1676.5,32.10,14.90,1306.2,500.0,True,15.00,20.00
28.444,3191,1676.0,32.09,14.91,1425.4,500.0,True,15.00,20.00
28.454,3191,1676.0,32.09,14.91,1421.8,500.0,True,15.00,20.00
28.463,3191,1676.0,32.09,14.91,1414.8,500.0,True,15.00,20.00
28.473,3191,1676.1,32.09,14.91,1309.4,500.0,True,15.00,20.00
28.482,3191,1676.1,32.10,14.90,1428.4,500.0,True,15.00,20.00
28.491,3191,1679.8,32.17,14.83,1429.0,500.0,True,15.00,20.00
28.501,3191,1676.1,32.09,14.91,1303.2,500.0,True,15.00,20.00
28.510,3191,1676.0,32.09,14.91,1421.8,500.0,True,15.00,20.00
28.520,3191,1676.0,32.09,14.91,1415.1,500.0,True,15.00,20.00
28.529,3191,1676.1,32.09,14.91,1428.8,500.0,True,15.00,20.00
28.538,3191,1676.0,32.09,14.91,1306.6,500.0,True,15.00,20.00
28.548,3191,1676.1,32.09,14.91,1425.3,500.0,True,15.00,20.00
28.557,3191,1676.1,32.09,14.91,1422.3,500.0,True,15.00,20.00
28.567,3191,1676.1,32.09,14.91,1294.2,500.0,True,15.00,20.00
28.576,3191,1676.0,32.09,14.91,1413.1,500.0,True,15.00,20.00
28.585,3191,1676.0,32.09,14.91,1426.8,500.0,True,15.00,20.00
28.595,3191,1676.2,32.10,14.90,1423.7,500.0,True,15.00,20.00
28.604,3191,1676.1,32.10,14.90,1301.5,500.0,True,15.00,20.00
28.613,3191,1676.1,32.09,14.91,1420.4,500.0,True,15.00,20.00
28.623,3191,1676.2,32.10,14.90,1413.8,500.0,True,15.00,20.00
28.632,3191,1676.0,32.09,14.91,1307.8,500.0,True,15.00,20.00
28.642,3191,1676.0,32.09,14.91,1426.8,500.0,True,15.00,20.00
28.651,3191,1676.0,32.09,14.91,1423.8,500.0,True,15.00,20.00
28.660,3191,1676.0,32.09,14.91,1420.8,500.0,True,15.00,20.00
28.670,3191,1676.1,32.09,14.91,1295.0,500.0,True,15.00,20.00
28.679,3191,1676.2,32.10,14.90,1413.8,500.0,True,15.00,20.00
28.689,3191,1676.1,32.10,14.90,1427.3,500.0,True,15.00,20.00
28.698,3191,1676.1,32.10,14.90,1305.2,500.0,True,15.00,20.00
28.707,3191,1676.0,32.09,14.91,1424.1,500.0,True,15.00,20.00
28.717,3191,1676.0,32.09,14.91,1420.8,500.0,True,15.00,20.00
28.726,3191,1676.1,32.09,14.91,1414.1,500.0,True,15.00,20.00
28.736,3191,1676.1,32.09,14.91,1308.6,500.0,True,15.00,20.00
28.745,3191,1676.6,32.11,14.89,1428.1,500.0,True,15.00,20.00
28.755,3191,1676.0,32.09,14.91,1424.5,500.0,True,15.00,20.00
28.764,3191,1676.1,32.09,14.91,1302.2,500.0,True,15.00,20.00
28.773,3191,1676.0,32.09,14.91,1415.1,500.0,True,15.00,20.00
28.783,3191,1676.1,32.09,14.91,1414.4,500.0,True,15.00,20.00
28.792,3191,1676.2,32.10,14.90,1428.1,500.0,True,15.00,20.00
28.802,3191,1676.1,32.09,14.91,1305.6,500.0,True,15.00,20.00
28.811,3191,1676.0,32.09,14.91,1424.5,500.0,True,15.00,20.00
28.820,3191,1676.0,32.09,14.91,1421.5,500.0,True,15.00,20.00
28.830,3191,1676.5,32.10,14.90,1296.2,500.0,True,15.00,20.00
28.839,3191,1676.5,32.10,14.90,1429.5,500.0,True,15.00,20.00
28.849,3191,1676.1,32.09,14.91,1426.5,500.0,True,15.00,20.00
28.858,3191,1676.0,32.09,14.91,1303.8,500.0,True,15.00,20.00
28.867,3191,2042.1,39.10,7.90,1675.8,500.0,True,15.00,20.00
28.877,3191,1676.0,32.09,14.91,1416.1,500.0,True,15.00,20.00
28.886,3191,1676.2,32.10,14.90,1423.7,500.0,True,15.00,20.00
28.895,3191,1676.1,32.09,14.91,1301.4,500.0,True,15.00,20.00
28.905,3191,1676.0,32.09,14.91,1420.3,500.0,True,15.00,20.00
28.914,3191,1676.6,32.10,14.90,1417.9,500.0,True,15.00,20.00
28.924,3191,1676.0,32.09,14.91,1291.7,500.0,True,15.00,20.00
28.933,3191,2048.9,39.23,7.77,1670.1,500.0,True,15.00,20.00
28.942,3191,1676.0,32.09,14.91,1417.8,500.0,True,15.00,20.00
28.952,3191,1676.6,32.11,14.89,1429.8,500.0,True,15.00,20.00
28.961,3191,1676.0,32.09,14.91,1307.2,500.0,True,15.00,20.00
28.971,3191,1676.0,32.09,14.91,1426.2,500.0,True,15.00,20.00
28.980,3191,1676.1,32.10,14.90,1423.0,500.0,True,15.00,20.00
28.989,3191,1676.2,32.10,14.90,1295.0,500.0,True,15.00,20.00
28.999,3191,2051.1,39.28,7.72,1675.8,500.0,True,15.00,20.00
29.008,3191,1676.1,32.10,14.90,1421.6,500.0,True,15.00,20.00
29.018,3191,1676.0,32.09,14.91,1418.2,500.0,True,15.00,20.00
29.027,3191,1676.0,32.09,14.91,1298.4,500.0,True,15.00,20.00
29.037,3191,1676.6,32.10,14.90,1411.9,500.0,True,15.00,20.00
29.046,3191,1676.0,32.09,14.91,1411.3,500.0,True,15.00,20.00
29.055,3191,1676.2,32.10,14.90,1305.6,500.0,True,15.00,20.00
29.065,3191,2041.2,39.09,7.91,1676.1,500.0,True,15.00,20.00
29.074,3191,1676.5,32.10,14.90,1417.5,500.0,True,15.00,20.00
29.084,3191,1676.0,32.09,14.91,1416.2,500.0,True,15.00,20.00
29.093,3191,1676.4,32.10,14.90,1305.2,500.0,True,15.00,20.00
29.102,3191,1676.2,32.10,14.90,1423.7,500.0,True,15.00,20.00
29.112,3191,1676.0,32.09,14.91,1420.4,500.0,True,15.00,20.00
29.121,3191,1676.0,32.09,14.91,1298.4,500.0,True,15.00,20.00
29.131,3191,2047.6,39.21,7.79,1675.8,500.0,True,15.00,20.00
29.140,3191,1676.1,32.09,14.91,1419.1,500.0,True,15.00,20.00
29.149,3191,1676.1,32.09,14.91,1415.8,500.0,True,15.00,20.00
29.159,3191,1676.5,32.10,14.90,1310.8,500.0,True,15.00,20.00
29.168,3191,1676.5,32.10,14.90,1429.8,500.0,True,15.00,20.00
29.177,3191,1676.0,32.09,14.91,1427.0,500.0,True,15.00,20.00
29.187,3191,1676.4,32.10,14.90,1298.5,500.0,True,15.00,20.00
29.196,3191,2041.9,39.10,7.90,1666.6,500.0,True,15.00,20.00
29.206,3191,1676.5,32.10,14.90,1425.2,500.0,True,15.00,20.00
29.215,3191,1676.1,32.09,14.91,1422.6,500.0,True,15.00,20.00
29.224,3191,1676.1,32.09,14.91,1299.9,500.0,True,15.00,20.00
29.234,3191,1676.0,32.09,14.91,1418.5,500.0,True,15.00,20.00
29.243,3191,1676.0,32.09,14.91,1417.8,500.0,True,15.00,20.00
29.253,3191,1676.0,32.09,14.91,1291.9,500.0,True,15.00,20.00
29.262,3191,1676.0,32.09,14.91,1425.2,500.0,True,15.00,20.00
29.271,3191,1676.1,32.09,14.91,1422.0,500.0,True,15.00,20.00
29.281,3191,1676.2,32.10,14.90,1419.1,500.0,True,15.00,20.00
29.290,3191,1676.1,32.09,14.91,1293.2,500.0,True,15.00,20.00
29.300,3191,1676.1,32.09,14.91,1412.1,500.0,True,15.00,20.00
29.309,3191,1682.1,32.21,14.79,1418.3,500.0,True,15.00,20.00
29.319,3191,1675.4,32.08,14.92,1302.9,500.0,True,15.00,20.00
29.328,3191,1676.5,32.10,14.90,1422.2,500.0,True,15.00,20.00
29.337,3191,1676.0,32.09,14.91,1418.7,500.0,True,15.00,20.00
29.347,3191,1676.1,32.09,14.91,1416.7,500.0,True,15.00,20.00
29.356,3191,1676.0,32.09,14.91,1304.1,500.0,True,15.00,20.00
29.366,3191,1676.0,32.09,14.91,1422.3,500.0,True,15.00,20.00
29.375,3191,1676.0,32.09,14.91,1418.6,500.0,True,15.00,20.00
29.384,3191,1676.0,32.09,14.91,1310.1,500.0,True,15.00,20.00
29.394,3191,1676.7,32.11,14.89,1429.0,500.0,True,15.00,20.00
29.403,3191,1676.1,32.09,14.91,1419.1,500.0,True,15.00,20.00
29.413,3191,1676.1,32.09,14.91,1414.8,500.0,True,15.00,20.00
29.422,3191,1676.0,32.09,14.91,1308.5,500.0,True,15.00,20.00
29.431,3191,1676.0,32.09,14.91,1426.7,500.0,True,15.00,20.00
29.441,3191,1676.4,32.10,14.90,1423.0,500.0,True,15.00,20.00
29.450,3191,1676.1,32.10,14.90,1293.9,500.0,True,15.00,20.00
29.459,3191,1676.0,32.09,14.91,1412.0,500.0,True,15.00,20.00
29.469,3191,1676.0,32.09,14.91,1424.9,500.0,True,15.00,20.00
29.478,3191,1676.2,32.10,14.90,1421.4,500.0,True,15.00,20.00
29.488,3191,1676.0,32.09,14.91,1298.0,500.0,True,15.00,20.00
29.497,3191,1676.0,32.09,14.91,1416.2,500.0,True,15.00,20.00
29.506,3191,1676.0,32.09,14.91,1423.1,500.0,True,15.00,20.00
29.516,3191,1676.1,32.10,14.90,1300.4,500.0,True,15.00,20.00
29.525,3191,1676.0,32.09,14.91,1418.4,500.0,True,15.00,20.00
29.535,3191,1676.0,32.09,14.91,1428.8,500.0,True,15.00,20.00
29.544,3191,1676.1,32.10,14.90,1425.1,500.0,True,15.00,20.00
29.553,3191,1676.0,32.09,14.91,1296.2,500.0,True,15.00,20.00
29.563,3191,1676.0,32.09,14.91,1414.4,500.0,True,15.00,20.00
29.572,3191,1676.0,32.09,14.91,1426.9,500.0,True,15.00,20.00
29.582,3191,1676.0,32.09,14.91,1304.1,500.0,True,15.00,20.00
29.591,3191,1676.0,32.09,14.91,1422.3,500.0,True,15.00,20.00
29.601,3191,1676.0,32.09,14.91,1418.6,500.0,True,15.00,20.00
29.610,3191,1676.0,32.09,14.91,1411.1,500.0,True,15.00,20.00
29.619,3191,1676.0,32.09,14.91,1290.2,500.0,True,15.00,20.00
29.629,3191,1676.0,32.09,14.91,1422.8,500.0,True,15.00,20.00
29.638,3191,1676.1,32.10,14.90,1419.1,500.0,True,15.00,20.00
29.648,3191,1676.0,32.09,14.91,1296.2,500.0,True,15.00,20.00
29.657,3191,1676.6,32.10,14.90,1429.0,500.0,True,15.00,20.00
29.666,3191,1676.0,32.09,14.91,1419.4,500.0,True,15.00,20.00
29.676,3191,1676.0,32.09,14.91,1415.1,500.0,True,15.00,20.00
29.685,3191,1676.0,32.09,14.91,1308.9,500.0,True,15.00,20.00
29.695,3191,1680.1,32.17,14.83,1431.2,500.0,True,15.00,20.00
29.704,3191,1676.2,32.10,14.90,1423.2,500.0,True,15.00,20.00
29.713,3191,1676.0,32.09,14.91,1294.2,500.0,True,15.00,20.00
29.723,3191,1676.1,32.09,14.91,1412.5,500.0,True,15.00,20.00
29.732,3191,1676.0,32.09,14.91,1425.3,500.0,True,15.00,20.00
29.741,3191,1676.1,32.10,14.90,1421.4,500.0,True,15.00,20.00
29.751,3191,1676.0,32.09,14.91,1298.4,500.0,True,15.00,20.00
29.760,3191,1676.1,32.09,14.91,1416.7,500.0,True,15.00,20.00
29.770,3191,1676.0,32.09,14.91,1409.1,500.0,True,15.00,20.00
29.779,3191,1676.0,32.09,14.91,1302.9,500.0,True,15.00,20.00
29.788,3191,1676.6,32.10,14.90,1421.4,500.0,True,15.00,20.00
29.798,3191,1676.2,32.10,14.90,1417.2,500.0,True,15.00,20.00
29.807,3191,1676.1,32.09,14.91,1427.8,500.0,True,15.00,20.00
29.817,3191,1676.5,32.10,14.90,1299.4,500.0,True,15.00,20.00
29.826,3191,1676.1,32.09,14.91,1417.6,500.0,True,15.00,20.00
29.835,3191,1676.6,32.10,14.90,1428.1,500.0,True,15.00,20.00
29.845,3191,1676.5,32.10,14.90,1305.2,500.0,True,15.00,20.00
29.854,3191,1676.1,32.09,14.91,1423.0,500.0,True,15.00,20.00
29.864,3191,1676.0,32.09,14.91,1419.2,500.0,True,15.00,20.00
29.873,3191,1676.1,32.10,14.90,1411.5,500.0,True,15.00,20.00
29.883,3191,1676.1,32.09,14.91,1290.9,500.0,True,15.00,20.00
29.892,3191,1676.3,32.10,14.90,1423.7,500.0,True,15.00,20.00
29.901,3191,1676.0,32.09,14.91,1419.6,500.0,True,15.00,20.00
29.911,3191,1676.4,32.10,14.90,1296.9,500.0,True,15.00,20.00
29.920,3191,1676.0,32.09,14.91,1429.1,500.0,True,15.00,20.00
29.930,3191,1676.0,32.09,14.91,1419.3,500.0,True,15.00,20.00
29.939,3191,1676.1,32.09,14.91,1415.6,500.0,True,15.00,20.00
29.948,3191,1676.5,32.10,14.90,1309.9,500.0,True,15.00,20.00
29.958,3191,1676.2,32.10,14.90,1428.2,500.0,True,15.00,20.00
29.967,3191,1676.1,32.09,14.91,1423.8,500.0,True,15.00,20.00
29.977,3191,1676.1,32.10,14.90,1295.0,500.0,True,15.00,20.00
29.986,3191,1676.1,32.09,14.91,1413.1,500.0,True,15.00,20.00
29.995,3191,1676.0,32.09,14.91,1425.6,500.0,True,15.00,20.00
30.005,3191,1676.5,32.10,14.90,1303.3,500.0,True,15.00,20.00
30.014,3191,2043.7,39.13,7.87,1675.8,500.0,True,15.00,20.00
30.023,3191,1676.0,32.09,14.91,1428.2,500.0,True,15.00,20.00
30.033,3191,1676.1,32.09,14.91,1418.5,500.0,True,15.00,20.00
30.042,3191,11076.0,212.09,-165.09,1418.2,500.0,False,15.00,20.00
30.052,3191,1676.0,32.09,14.91,1418.2,500.0,True,15.00,20.00
30.061,3191,1676.2,32.10,14.90,1429.0,500.0,True,15.00,20.00
30.070,3191,1676.0,32.09,14.91,1306.0,500.0,True,15.00,20.00
30.080,3191,2041.0,39.08,7.92,1669.8,500.0,True,15.00,20.00
30.089,3191,1677.0,32.11,14.89,1411.5,500.0,True,15.00,20.00
30.099,3191,1676.1,32.10,14.90,1424.2,500.0,True,15.00,20.00
30.108,3191,1676.0,32.09,14.91,1300.8,500.0,True,15.00,20.00
30.117,3191,1676.2,32.10,14.90,1419.1,500.0,True,15.00,20.00
30.127,3191,1676.4,32.10,14.90,1417.5,500.0,True,15.00,20.00
30.136,3191,1676.3,32.10,14.90,1290.9,500.0,True,15.00,20.00
30.146,3191,2050.1,39.26,7.74,1669.8,500.0,True,15.00,20.00
30.155,3191,1676.1,32.09,14.91,1415.8,500.0,True,15.00,20.00
30.165,3191,1676.5,32.10,14.90,1429.1,500.0,True,15.00,20.00
30.174,3191,1676.0,32.09,14.91,1305.7,500.0,True,15.00,20.00
30.183,3371,1587.0,32.10,14.90,1335.7,500.0,True,15.00,20.00
30.192,3371,1587.0,32.10,14.90,1329.2,500.0,True,15.00,20.00
30.201,3371,1587.1,32.10,14.90,1331.0,500.0,True,15.00,20.00
30.209,3371,1587.1,32.10,14.90,1206.9,500.0,True,15.00,20.00
30.218,3371,1587.1,32.10,14.90,1326.4,500.0,True,15.00,20.00
30.227,3371,1587.6,32.11,14.89,1327.8,500.0,True,15.00,20.00
30.236,3371,1587.0,32.10,14.90,1217.7,500.0,True,15.00,20.00
30.245,3371,1587.0,32.10,14.90,1335.8,500.0,True,15.00,20.00
30.254,3371,1587.1,32.10,14.90,1328.8,500.0,True,15.00,20.00
30.263,3371,1587.4,32.11,14.89,1330.9,500.0,True,15.00,20.00
30.272,3371,1587.1,32.10,14.90,1206.8,500.0,True,15.00,20.00
30.281,3371,1587.0,32.10,14.90,1325.6,500.0,True,15.00,20.00
30.290,3371,1587.1,32.10,14.90,1326.6,500.0,True,15.00,20.00
30.299,3371,1587.1,32.10,14.90,1335.6,500.0,True,15.00,20.00
30.307,3371,1587.1,32.10,14.90,1209.0,500.0,True,15.00,20.00
