Timing Analysis: wokwi-logic.vcd
Total measurements: 4680

Time(s)    RPM   Delay(μs)  Delay(°)  Advance(°)  Mode
 14.85   1987    3207.6     38.2       8.8  SAME
 14.87   1987    2948.1     35.1      11.9  SAME
 14.88   1987    3196.6     38.1       8.9  SAME
 14.90   1987    2948.7     35.1      11.9  SAME
 14.91   1987    3206.2     38.2       8.8  SAME
 14.93   1987    2948.2     35.1      11.9  SAME
 14.95   1987    3195.6     38.1       8.9  SAME
 14.96   1987    2948.6     35.1      11.9  SAME
 14.98   1987    3204.7     38.2       8.8  SAME
 14.99   2564   21345.6    328.4    -281.4  SAME
 15.00   3261   12145.6    237.6    -190.6  SAME
 15.01   2970    2045.6     36.5      10.5  SAME
 15.02   2970    8721.8    155.4    -108.4  SAME
 15.03   2970    1801.2     32.1      14.9  SAME
 15.04   2970    1802.2     32.1      14.9  SAME
 15.05   2970    2060.1     36.7      10.3  SAME
 15.06   2970    1803.1     32.1      14.9  SAME
 15.07   2970    1803.7     32.1      14.9  SAME
 15.08   2970    2064.1     36.8      10.2  SAME
 15.09   2970    1804.1     32.2      14.8  SAME
 15.10   2970    1804.1     32.2      14.8  SAME
 15.11   2970    2059.6     36.7      10.3  SAME
 15.12   2970    1804.6     32.2      14.8  SAME
 15.13   2970    1805.1     32.2      14.8  SAME
 15.14   2970    2062.6     36.8      10.2  SAME
 15.15   2970    2057.6     36.7      10.3  SAME
 15.16   2970    1804.6     32.2      14.8  SAME
 15.17   2970    1804.6     32.2      14.8  SAME
 15.18   2970    2066.1     36.8      10.2  SAME
 15.19   2970    1805.1     32.2      14.8  SAME
 15.20   2970    1804.7     32.2      14.8  SAME
 15.21   2970    2068.2     36.9      10.1  SAME
 15.22   2970    1805.2     32.2      14.8  SAME
 15.23   2970    1805.1     32.2      14.8  SAME
 15.24   2970    2063.1     36.8      10.2  SAME
 15.25   2970    1804.8     32.2      14.8  SAME
 15.26   2970    1804.6     32.2      14.8  SAME
 15.27   2970    2071.6     36.9      10.1  SAME
 15.28   2970    2059.8     36.7      10.3  SAME
 15.29   2970    1804.6     32.2      14.8  SAME
 15.30   2970    1804.7     32.2      14.8  SAME
 15.31   2970    2068.2     36.9      10.1  SAME
 15.32   2970    1805.1     32.2      14.8  SAME
 15.33   2970    1805.1     32.2      14.8  SAME
 15.34   2970    2063.1     36.8      10.2  SAME
 15.35   2970    1804.8     32.2      14.8  SAME
 15.36   2970    1804.6     32.2      14.8  SAME
 15.37   2970    2066.6     36.8      10.2  SAME
 15.38   2970    1805.2     32.2      14.8  SAME
 15.39   2970    1808.5     32.2      14.8  SAME
 15.40   2970    2060.2     36.7      10.3  SAME
 15.41   2970    2068.6     36.9      10.1  SAME
 15.42   2970    1804.8     32.2      14.8  SAME
 15.43   2970    1804.8     32.2      14.8  SAME
 15.44   2970    2057.1     36.7      10.3  SAME
 15.45   2970    1804.6     32.2      14.8  SAME
 15.46   2970    1804.6     32.2      14.8  SAME
 15.47   2970    2066.6     36.8      10.2  SAME
 15.48   2970    1805.2     32.2      14.8  SAME
 15.49   2970    1804.7     32.2      14.8  SAME
 15.50   2970    2068.7     36.9      10.1  SAME
 15.51   2970    1804.6     32.2      14.8  SAME
 15.52   2970    1806.2     32.2      14.8  SAME
 15.53   2970    2064.1     36.8      10.2  SAME
 15.54   2970    2058.1     36.7      10.3  SAME
 15.55   2970    1804.7     32.2      14.8  SAME
 15.56   2970    1804.8     32.2      14.8  SAME
 15.57   2970    2066.1     36.8      10.2  SAME
 15.58   2970    1804.7     32.2      14.8  SAME
 15.59   2970    1804.7     32.2      14.8  SAME
 15.60   2970    2068.7     36.9      10.1  SAME
 15.61   2970    1804.6     32.2      14.8  SAME
 15.62   2970    1804.9     32.2      14.8  SAME
 15.63   2970    2063.6     36.8      10.2  SAME
 15.64   2970    1804.7     32.2      14.8  SAME
 15.65   2970    1804.6     32.2      14.8  SAME
 15.66   2970    2066.2     36.8      10.2  SAME
 15.67   2970    2060.2     36.7      10.3  SAME
 15.68   2970    1804.7     32.2      14.8  SAME
 15.69   2970    1804.6     32.2      14.8  SAME
 15.70   2970    2069.7     36.9      10.1  SAME
 15.71   2970    1804.2     32.2      14.8  SAME
 15.72   2970    1804.6     32.2      14.8  SAME
 15.73   2970    2055.6     36.6      10.4  SAME
 15.74   2970    1804.7     32.2      14.8  SAME
 15.75   2970    1804.6     32.2      14.8  SAME
 15.76   2970    2061.6     36.7      10.3  SAME
 15.77   2970    1805.7     32.2      14.8  SAME
 15.78   2970    1805.6     32.2      14.8  SAME
 15.79   2970    2067.6     36.8      10.2  SAME
 15.80   2970    1805.1     32.2      14.8  SAME
 15.81   2970    1804.7     32.2      14.8  SAME
 15.82   2970    1804.6     32.2      14.8  SAME
 15.83   2970    2059.8     36.7      10.3  SAME
 15.84   2970    1805.1     32.2      14.8  SAME
 15.85   2970    1804.6     32.2      14.8  SAME
 15.86   2970    2065.6     36.8      10.2  SAME
 15.87   2970    1805.1     32.2      14.8  SAME
 15.88   2970    1805.2     32.2      14.8  SAME
 15.90   2970    2066.2     36.8      10.2  SAME
 15.91   2970    1804.6     32.2      14.8  SAME
 15.92   2970    1804.6     32.2      14.8  SAME
 15.93   2970    2072.1     36.9      10.1  SAME
 15.94   2970    1804.6     32.2      14.8  SAME
 15.95   2970    1804.6     32.2      14.8  SAME
 15.96   2970    1805.0     32.2      14.8  SAME
 15.97   2970    2063.7     36.8      10.2  SAME
 15.98   2970    1804.7     32.2      14.8  SAME
 15.99   2970    1805.0     32.2      14.8  SAME
 16.00   2970    2056.1     36.6      10.4  SAME
 16.01   2970    1804.7     32.2      14.8  SAME
 16.02   2970    1804.6     32.2      14.8  SAME
 16.03   2970    2056.1     36.6      10.4  SAME
 16.04   2970    1805.4     32.2      14.8  SAME
 16.05   2970    1804.6     32.2      14.8  SAME
 16.06   2970    2061.2     36.7      10.3  SAME
 16.07   2970    1804.6     32.2      14.8  SAME
 16.08   2970    1805.1     32.2      14.8  SAME
 16.09   2970    1805.2     32.2      14.8  SAME
 16.10   2970    2067.6     36.8      10.2  SAME
 16.11   2970    1804.7     32.2      14.8  SAME
 16.12   2970    1804.6     32.2      14.8  SAME
 16.13   2970    2059.1     36.7      10.3  SAME
 16.14   2970    1804.7     32.2      14.8  SAME
 16.15   2970    1804.6     32.2      14.8  SAME
 16.16   2970    2065.2     36.8      10.2  SAME
 16.17   2970    1805.2     32.2      14.8  SAME
 16.18   2970    1805.1     32.2      14.8  SAME
 16.19   2970    2065.1     36.8      10.2  SAME
 16.20   2970    1804.6     32.2      14.8  SAME
 16.21   2970    1804.6     32.2      14.8  SAME
 16.22   2970    1804.6     32.2      14.8  SAME
 16.23   2970    2063.6     36.8      10.2  SAME
 16.24   2970    1805.2     32.2      14.8  SAME
 16.25   2970    1804.8     32.2      14.8  SAME
 16.26   2970    2064.1     36.8      10.2  SAME
 16.27   2970    1804.7     32.2      14.8  SAME
 16.28   2970    1804.8     32.2      14.8  SAME
 16.29   2970    2055.1     36.6      10.4  SAME
 16.30   2970    1804.7     32.2      14.8  SAME
 16.31   2970    1804.7     32.2      14.8  SAME
 16.32   2970    2055.7     36.6      10.4  SAME
 16.33   2970    1805.1     32.2      14.8  SAME
 16.34   2970    1804.6     32.2      14.8  SAME
 16.35   2970    1805.2     32.2      14.8  SAME
 16.36   2970    2067.3     36.8      10.2  SAME
 16.37   2970    1804.6     32.2      14.8  SAME
 16.38   2970    1804.6     32.2      14.8  SAME
 16.39   2970    2067.3     36.8      10.2  SAME
 16.40   2970    1804.6     32.2      14.8  SAME
 16.41   2970    1804.6     32.2      14.8  SAME
 16.42   2970    2059.7     36.7      10.3  SAME
 16.43   2970    1805.1     32.2      14.8  SAME
 16.44   2970    1805.2     32.2      14.8  SAME
 16.45   2970    2065.1     36.8      10.2  SAME
 16.46   2970    1805.1     32.2      14.8  SAME
 16.47   2970    1804.6     32.2      14.8  SAME
 16.48   2970    2064.8     36.8      10.2  SAME
 16.49   2970    2057.8     36.7      10.3  SAME
 16.50   2970    1804.6     32.2      14.8  SAME
 16.51   2970    1804.7     32.2      14.8  SAME
 16.52   2970    2063.6     36.8      10.2  SAME
 16.53   2970    1804.8     32.2      14.8  SAME
 16.54   2970    1805.1     32.2      14.8  SAME
 16.55   2970    2064.2     36.8      10.2  SAME
 16.56   2970    1804.8     32.2      14.8  SAME
 16.57   2970    1804.6     32.2      14.8  SAME
 16.58   2970    2056.1     36.6      10.4  SAME
 16.59   2970    1804.6     32.2      14.8  SAME
 16.60   2970    1804.6     32.2      14.8  SAME
 16.61   2970    2055.2     36.6      10.4  SAME
 16.62   2970    2062.3     36.8      10.2  SAME
 16.63   2970    1804.7     32.2      14.8  SAME
 16.64   2970    1805.0     32.2      14.8  SAME
 16.65   2970    2054.3     36.6      10.4  SAME
 16.66   2970    1805.6     32.2      14.8  SAME
 16.67   2970    1804.7     32.2      14.8  SAME
 16.68   2970    2074.1     37.0      10.0  SAME
 16.69   2970    1805.2     32.2      14.8  SAME
 16.70   2970    1804.7     32.2      14.8  SAME
 16.71   2970    2060.7     36.7      10.3  SAME
 16.72   2970    1804.6     32.2      14.8  SAME
 16.73   2970    1804.7     32.2      14.8  SAME
 16.74   2970    2066.1     36.8      10.2  SAME
 16.75   2970    2073.1     36.9      10.1  SAME
 16.76   2970    1804.6     32.2      14.8  SAME
 16.77   2970    1804.8     32.2      14.8  SAME
 16.78   2970    2059.6     36.7      10.3  SAME
 16.79   2970    1804.6     32.2      14.8  SAME
 16.80   2970    1804.6     32.2      14.8  SAME
 16.81   2970    2065.1     36.8      10.2  SAME
 16.82   2970    1804.6     32.2      14.8  SAME
 16.83   2970    1804.6     32.2      14.8  SAME
 16.84   2970    2064.6     36.8      10.2  SAME
 16.85   2970    1804.8     32.2      14.8  SAME
 16.86   2970    1805.0     32.2      14.8  SAME
 16.87   2970    2057.2     36.7      10.3  SAME
 16.88   2970    2063.6     36.8      10.2  SAME
 16.89   2970    1804.6     32.2      14.8  SAME
 16.91   2970    1805.2     32.2      14.8  SAME
 16.92   2970    2063.6     36.8      10.2  SAME
 16.93   2970    1804.8     32.2      14.8  SAME
 16.94   2970    1804.6     32.2      14.8  SAME
 16.95   2970    2055.6     36.6      10.4  SAME
 16.96   2970    1804.8     32.2      14.8  SAME
 16.97   2970    1804.6     32.2      14.8  SAME
 16.98   2970    2061.2     36.7      10.3  SAME
 16.99   2970    1804.7     32.2      14.8  SAME
 17.00   2970    1805.2     32.2      14.8  SAME
 17.01   2970    2061.1     36.7      10.3  SAME
 17.02   2970    2054.2     36.6      10.4  SAME
 17.03   2970    1805.1     32.2      14.8  SAME
 17.04   2970    1804.9     32.2      14.8  SAME
 17.05   2970    2060.1     36.7      10.3  SAME
 17.06   2970    1805.2     32.2      14.8  SAME
 17.07   2970    1804.6     32.2      14.8  SAME
 17.08   2970    2060.2     36.7      10.3  SAME
 17.09   2970    1804.6     32.2      14.8  SAME
 17.10   2970    1804.7     32.2      14.8  SAME
 17.11   2970    2066.2     36.8      10.2  SAME
 17.12   2970    1804.7     32.2      14.8  SAME
 17.13   2970    1804.6     32.2      14.8  SAME
 17.14   2970    2066.1     36.8      10.2  SAME
 17.15   2970    2059.1     36.7      10.3  SAME
 17.16   2970    1805.1     32.2      14.8  SAME
 17.17   2970    1804.6     32.2      14.8  SAME
 17.18   2970    2065.1     36.8      10.2  SAME
 17.19   2970    1805.1     32.2      14.8  SAME
 17.20   2970    1804.7     32.2      14.8  SAME
 17.21   2970    2065.1     36.8      10.2  SAME
 17.22   2970    1804.6     32.2      14.8  SAME
 17.23   2970    1805.2     32.2      14.8  SAME
 17.24   2970    2057.1     36.7      10.3  SAME
 17.25   2970    1804.6     32.2      14.8  SAME
 17.26   2970    1805.2     32.2      14.8  SAME
 17.27   2970    2062.6     36.8      10.2  SAME
 17.28   2970    1804.8     32.2      14.8  SAME
 17.29   2970    1804.7     32.2      14.8  SAME
 17.30   2970    1804.6     32.2      14.8  SAME
 17.31   2970    2055.7     36.6      10.4  SAME
 17.32   2970    1804.6     32.2      14.8  SAME
 17.33   2970    1804.6     32.2      14.8  SAME
 17.34   2970    2061.1     36.7      10.3  SAME
 17.35   2970    1805.1     32.2      14.8  SAME
 17.36   2970    1804.6     32.2      14.8  SAME
 17.37   2970    2061.7     36.7      10.3  SAME
 17.38   2970    1804.6     32.2      14.8  SAME
 17.39   2970    1804.6     32.2      14.8  SAME
 17.40   2970    2066.6     36.8      10.2  SAME
 17.41   2970    1804.7     32.2      14.8  SAME
 17.42   2970    1804.6     32.2      14.8  SAME
 17.43   2970    1805.1     32.2      14.8  SAME
 17.44   2970    2059.6     36.7      10.3  SAME
 17.45   2970    1805.1     32.2      14.8  SAME
 17.46   2970    1804.7     32.2      14.8  SAME
 17.47   2970    2065.6     36.8      10.2  SAME
 17.48   2970    1805.1     32.2      14.8  SAME
 17.49   2970    1804.6     32.2      14.8  SAME
 17.50   2970    2065.6     36.8      10.2  SAME
 17.51   2970    1804.7     32.2      14.8  SAME
 17.52   2970    1804.9     32.2      14.8  SAME
 17.53   2970    2057.1     36.7      10.3  SAME
 17.54   2970    1804.6     32.2      14.8  SAME
 17.55   2970    1804.8     32.2      14.8  SAME
 17.56   2970    1804.6     32.2      14.8  SAME
 17.57   2970    2062.8     36.8      10.2  SAME
 17.58   2970    1804.7     32.2      14.8  SAME
 17.59   2970    1805.4     32.2      14.8  SAME
 17.60   2970    2054.8     36.6      10.4  SAME
 17.61   2970    1804.6     32.2      14.8  SAME
 17.62   2970    1804.8     32.2      14.8  SAME
 17.63   2970    2060.7     36.7      10.3  SAME
 17.64   2970    1804.8     32.2      14.8  SAME
 17.65   2970    1804.6     32.2      14.8  SAME
 17.66   2970    2060.1     36.7      10.3  SAME
 17.67   2970    1804.7     32.2      14.8  SAME
 17.68   2970    1804.6     32.2      14.8  SAME
 17.69   2970    1805.1     32.2      14.8  SAME
 17.70   2970    2072.6     36.9      10.1  SAME
 17.71   2970    1804.6     32.2      14.8  SAME
 17.72   2970    1805.2     32.2      14.8  SAME
 17.73   2970    2058.6     36.7      10.3  SAME
 17.74   2970    1804.6     32.2      14.8  SAME
 17.75   2970    1804.6     32.2      14.8  SAME
 17.76   2970    2064.6     36.8      10.2  SAME
 17.77   2970    1804.6     32.2      14.8  SAME
 17.78   2970    1804.8     32.2      14.8  SAME
 17.79   2970    2065.2     36.8      10.2  SAME
 17.80   2970    1804.8     32.2      14.8  SAME
 17.81   2970    1804.8     32.2      14.8  SAME
 17.82   2970    2056.1     36.6      10.4  SAME
 17.83   2970    2063.2     36.8      10.2  SAME
 17.84   2970    1805.2     32.2      14.8  SAME
 17.85   2970    1804.8     32.2      14.8  SAME
 17.86   2970    2069.1     36.9      10.1  SAME
 17.87   2970    1804.6     32.2      14.8  SAME
 17.88   2970    1804.7     32.2      14.8  SAME
 17.89   2970    2055.1     36.6      10.4  SAME
 17.91   2970    1804.6     32.2      14.8  SAME
 17.92   2970    1805.5     32.2      14.8  SAME
 17.93   2970    2061.1     36.7      10.3  SAME
 17.94   2970    1805.1     32.2      14.8  SAME
 17.95   2970    1804.6     32.2      14.8  SAME
 17.96   2970    2060.6     36.7      10.3  SAME
 17.97   2970    2068.6     36.9      10.1  SAME
 17.98   2970    1808.9     32.2      14.8  SAME
 17.99   2970    1804.7     32.2      14.8  SAME
 18.00   2970    2073.6     37.0      10.0  SAME
 18.01   2970    1804.7     32.2      14.8  SAME
 18.02   2970    1804.6     32.2      14.8  SAME
 18.03   2970    2059.6     36.7      10.3  SAME
 18.04   2970    1804.6     32.2      14.8  SAME
 18.05   2970    1805.2     32.2      14.8  SAME
 18.06   2970    2066.2     36.8      10.2  SAME
 18.07   2970    1804.7     32.2      14.8  SAME
 18.08   2970    1804.6     32.2      14.8  SAME
 18.09   2970    2065.1     36.8      10.2  SAME
 18.10   2970    2059.1     36.7      10.3  SAME
 18.11   2970    1804.7     32.2      14.8  SAME
 18.12   2970    1804.6     32.2      14.8  SAME
 18.13   2970    2064.1     36.8      10.2  SAME
 18.14   2970    1805.2     32.2      14.8  SAME
 18.15   2970    1804.6     32.2      14.8  SAME
 18.16   2970    2070.1     36.9      10.1  SAME
 18.17   2970    1805.1     32.2      14.8  SAME
 18.18   2970    1804.8     32.2      14.8  SAME
 18.19   2970    2056.1     36.6      10.4  SAME
 18.20   2970    1805.1     32.2      14.8  SAME
 18.21   2970    1804.6     32.2      14.8  SAME
 18.22   2970    2061.6     36.7      10.3  SAME
 18.23   2970    2069.1     36.9      10.1  SAME
 18.24   2970    1804.7     32.2      14.8  SAME
 18.25   2970    1805.4     32.2      14.8  SAME
 18.26   2970    2054.8     36.6      10.4  SAME
 18.27   2970    1805.1     32.2      14.8  SAME
 18.28   2970    1804.8     32.2      14.8  SAME
 18.29   2970    2062.2     36.8      10.2  SAME
 18.30   2970    1804.2     32.2      14.8  SAME
 18.31   2970    1804.7     32.2      14.8  SAME
 18.32   2970    2063.1     36.8      10.2  SAME
 18.33   2970    1804.6     32.2      14.8  SAME
 18.34   2970    1804.8     32.2      14.8  SAME
 18.35   2970    2054.3     36.6      10.4  SAME
 18.36   2970    2062.1     36.7      10.3  SAME
 18.37   2970    1805.4     32.2      14.8  SAME
 18.38   2970    1805.2     32.2      14.8  SAME
 18.39   2970    2061.1     36.7      10.3  SAME
 18.40   2970    1804.7     32.2      14.8  SAME
 18.41   2970    1804.7     32.2      14.8  SAME
 18.42   2970    2067.1     36.8      10.2  SAME
 18.43   2970    1804.6     32.2      14.8  SAME
 18.44   2970    1804.7     32.2      14.8  SAME
 18.45   2970    2073.1     36.9      10.1  SAME
 18.46   2970    1804.6     32.2      14.8  SAME
 18.47   2970    1805.1     32.2      14.8  SAME
 18.48   2970    2059.6     36.7      10.3  SAME
 18.49   2970    2066.7     36.8      10.2  SAME
 18.50   2970    1805.2     32.2      14.8  SAME
 18.51   2970    1804.7     32.2      14.8  SAME
 18.52   2970    2072.1     36.9      10.1  SAME
 18.53   2970    1805.1     32.2      14.8  SAME
 18.54   2970    1804.6     32.2      14.8  SAME
 18.55   2970    2057.7     36.7      10.3  SAME
 18.56   2970    1804.8     32.2      14.8  SAME
 18.57   2970    1804.6     32.2      14.8  SAME
 18.58   2970    2063.7     36.8      10.2  SAME
 18.59   2970    1804.6     32.2      14.8  SAME
 18.60   2970    1804.6     32.2      14.8  SAME
 18.61   2970    2063.6     36.8      10.2  SAME
 18.62   2970    2056.6     36.7      10.3  SAME
 18.63   2970    1804.6     32.2      14.8  SAME
 18.64   2970    1804.7     32.2      14.8  SAME
 18.65   2970    2062.6     36.8      10.2  SAME
 18.66   2970    1804.6     32.2      14.8  SAME
 18.67   2970    1804.7     32.2      14.8  SAME
 18.68   2970    2062.3     36.8      10.2  SAME
 18.69   2970    1804.6     32.2      14.8  SAME
 18.70   2970    1805.0     32.2      14.8  SAME
 18.71   2970    2054.3     36.6      10.4  SAME
 18.72   2970    1805.6     32.2      14.8  SAME
 18.73   2970    1805.0     32.2      14.8  SAME
 18.74   2970    2060.1     36.7      10.3  SAME
 18.75   2970    1805.2     32.2      14.8  SAME
 18.76   2970    1804.7     32.2      14.8  SAME
 18.77   2970    1804.6     32.2      14.8  SAME
 18.78   2970    2067.2     36.8      10.2  SAME
 18.79   2970    1804.7     32.2      14.8  SAME
 18.80   2970    1804.6     32.2      14.8  SAME
 18.81   2970    2072.1     36.9      10.1  SAME
 18.82   2970    1804.6     32.2      14.8  SAME
 18.83   2970    1804.8     32.2      14.8  SAME
 18.84   2970    2058.2     36.7      10.3  SAME
